name,exp_id,run_id,Accuracy,AbsLoss,SignedLoss,A_Value_Variance,A_Value_Ex,A_Value_Smooth,DDPG_Version,buffer.m,env.U_2,ddpg.tau_decay,env.b,env.mu,env.sigma,general_settings.max_episodes,ddpg.noise_scale,env.dt
More Multiple Env and Tau ,511968893925570991,5b85b06fff02477390e77bf28cdebcce,0.711803915,0.021529675,-0.021529675,0.000291429,0.074704952,0.053175277,DDPG,8,pow,none,-4.267401061,0.166768621,0.651004933,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5baf712f99354307b7346490fe71566c,0.86024917,0.024311688,0.024311688,1.34346E-05,0.173964533,0.198276221,ShockBuffer,8,pow,none,-3.355290247,0.695995555,0.958438662,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5bea6ce31bec49a686ca0ba0b260276e,0.965873611,0.010034072,-0.010034072,2.77363E-05,0.294026788,0.283992715,DDPG,8,pow,none,0.147808223,0.196906524,0.886477941,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5c5ea004e3d94f29a004fb68bae49dab,0.365824662,0.107546414,-0.107546414,0.002230966,0.169584667,0.062038253,DDPG,8,pow,none,-3.469158076,0.4329622,0.755820804,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5cee817be5fb4129a50ef0cc694c3b08,0.135187671,0.068081533,0.068081533,4.72479E-06,0.078724055,0.146805587,ShockBuffer,8,pow,linear,-7.532958472,0.425517037,0.795893456,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5d0cc33802334c29a707bd3a10d8d887,0.268834705,0.110078772,-0.110078772,7.38253E-06,0.150552512,0.04047374,DDPG,8,pow,linear,-2.797862416,0.567623263,0.996360442,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5d31df016a914b45b98185ef261d417a,0.742810592,0.036486336,-0.036486336,0.000237983,0.141865623,0.105379287,ShockBuffer,8,pow,linear,-0.09494786,0.059874013,0.620845987,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5d97355655fa4cf2bf57925b6fa24e8f,0.788335257,0.077349676,0.077349676,0.000353865,0.36543486,0.442784536,DDPG,8,pow,linear,0.257659291,0.050746575,0.432510587,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5ec5b8c69fab4fe9950274bcf34d4a09,0.962508709,0.002956855,0.002956855,5.16281E-07,0.078867776,0.08182463,ShockBuffer,8,pow,linear,-3.657101903,0.237335304,0.803847205,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5ed3ebd174264894a3f03618de44f97e,0.651055653,0.011890663,0.011890663,5.59524E-07,0.034076101,0.045966764,ShockBuffer,8,pow,linear,-7.314418264,0.068571941,0.491962883,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5f1d6931df184030b97488a4a79ff370,0.872133582,0.037328162,-0.037328162,0.000152471,0.291930929,0.254602766,DDPG,8,pow,linear,-2.049435743,0.785357163,0.93925563,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5f9340aaf19b43949eb6f66434ce1856,0.199833429,0.020314333,0.020314333,8.22746E-06,0.02538763,0.045701962,DDPG,8,pow,none,-7.527347845,0.013655657,0.251152916,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5f96d8298a2346f69cd152a65b818202,0.910013779,0.015874108,0.015874108,4.4172E-05,0.176405989,0.192280097,DDPG,8,pow,none,-2.058946465,0.537810068,0.998324809,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5fbd52f8f5d941919a8add89fb507d34,0.575097602,0.091644579,-0.091644579,0.000155607,0.215683836,0.124039257,DDPG,8,pow,linear,-3.426561723,0.551637778,0.760124863,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,600e7dd1436f4c0da2814c3889834c90,0.673487679,0.026393908,0.026393908,9.1228E-06,0.08083587,0.107229778,ShockBuffer,8,pow,none,-2.440894591,0.225231926,0.899864732,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,60208be3f7204af695d20aeb607d5ec9,0.940762673,0.018449569,0.018449569,6.11019E-05,0.311451754,0.329901323,DDPG,8,pow,linear,-0.578406669,0.241500392,0.700896799,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,60c77cf831ae4166b60c592949941652,0.988455208,0.003844301,-0.003844301,0.000176845,0.332990044,0.329145743,DDPG,8,pow,none,0.100973018,0.176999491,0.76892507,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,60d4ca626ed3471eaf6e40372e2de893,0.980311258,0.008401728,0.008401728,0.000600946,0.426727528,0.435129256,DDPG,8,pow,none,-0.393630513,0.39223489,0.812127016,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,615fb2a191364784939a382adc119181,0.696613382,0.256495028,-0.256495028,0.000477669,0.84543949,0.588944462,DDPG,8,pow,linear,0.841395272,0.102735175,0.875306699,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,61b9127eaded406ebf438a0c1377a5c9,0.445582422,0.040254606,0.040254606,1.08371E-08,0.072607016,0.112861622,ShockBuffer,8,pow,linear,-9.394047928,0.16502716,0.467623212,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,627d37b568d9434b9350dedd07536fe0,0.801768833,0.0284135,0.0284135,1.71002E-05,0.143335181,0.171748682,DDPG,8,pow,none,-2.535540145,0.298287976,0.767208821,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6281b9845fdf49089b0e5831d20003bf,0.99288817,0.000822502,-0.000822502,7.05901E-06,0.115652615,0.114830114,ShockBuffer,8,pow,linear,-2.752251499,0.172386381,0.630271657,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6290366678874e5f92ca3287a1520bca,0.952606554,0.004840068,0.004840068,9.56277E-06,0.102125262,0.10696533,ShockBuffer,8,pow,linear,-5.919145941,0.07790869,0.332047423,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,62925ac73b5d4cfe83d4ef1933a57a3a,0.992722542,0.001933036,0.001933036,7.53049E-07,0.265619645,0.267552681,ShockBuffer,8,pow,linear,-2.258792198,0.676043961,0.883749211,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,637ddfccee2841c48f714bb2a78395b7,0.982966796,0.000598917,-0.000598917,4.37465E-05,0.035161713,0.034562796,ShockBuffer,8,pow,linear,-3.146997291,0.030353174,0.456247157,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,63858ddf065e44c8a5e4a9542f26837e,0.030218834,0.058178964,-0.058178964,0.000561976,0.059991848,0.001812884,DDPG,8,pow,linear,-3.353900152,0.135770447,0.720970128,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,63d35a25d83d41069711bfae1da88013,0.210739469,0.052253505,0.052253505,0.000224169,0.066205648,0.118459153,DDPG,8,pow,none,-4.603404918,0.1985348,0.73155132,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,63ea864013ca4e63bcbb82e29b2abe90,0.793094113,0.011480841,-0.011480841,8.14802E-06,0.055488228,0.044007387,DDPG,8,pow,linear,-6.791875838,0.227461182,0.725324268,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,63f00975d1894ff49df3b2637a9b3e13,0.965509323,0.011912406,0.011912406,8.4744E-06,0.345380469,0.357292875,ShockBuffer,8,pow,linear,-0.669501101,0.377812216,0.809460676,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,63f99366aedf47a2ac46064ba7b3e71d,0.710286999,0.017013,-0.017013,1.27702E-05,0.058723635,0.041710634,DDPG,8,pow,linear,-4.035119452,0.117607277,0.630675185,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,642c542f3fca4413af32eb7bbe3cc9fd,0.611790114,0.007437871,-0.007437871,1.65419E-06,0.019159407,0.011721535,ShockBuffer,8,pow,linear,-3.253078186,0.024911851,0.552917439,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,64d944a3652e4048984c39bb0c4adef2,0.896700183,0.003713693,0.003713693,2.37407E-06,0.035950623,0.039664315,DDPG,8,pow,linear,-1.73973016,0.098028219,0.997627594,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6534d58e54dc4d68ae26e654668e098f,0.866747743,0.052311647,-0.052311647,2.97176E-06,0.392576067,0.34026442,DDPG,8,pow,linear,-1.469631989,0.667657207,0.82984836,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,65646d6c516a4649a3c4cc3486109ae5,0.271208006,0.098304515,-0.098304515,1.39647E-05,0.13488693,0.036582415,ShockBuffer,8,pow,none,-6.256453807,0.898274555,0.957982104,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6567ed99960d44239f51eb31ea2552b7,0.901775085,0.069174914,-0.069174914,0.00148074,0.704250182,0.635075268,DDPG,8,pow,linear,-0.288810203,0.46187295,0.713351038,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,658c30bd93bd428c8741ab941ef94a03,0.895172461,0.019422264,0.019422264,0.000128759,0.185278257,0.20470052,DDPG,8,pow,none,-1.718249553,0.258597159,0.716563998,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,65a9c3d7c4d54f03a695fde006847485,0.120838751,0.303823561,0.303823561,0.001688224,0.345583431,0.649406992,DDPG,8,pow,none,-5.706776345,0.709592373,0.55331329,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,65deb91ffc6b458bbd9ef3f0df451c19,0.977415744,0.012124056,-0.012124056,1.17448E-05,0.536836617,0.524712561,DDPG,8,pow,linear,-0.654729734,0.689110133,0.880764329,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,65fd952306064d408d31c7436592e50f,0.997658944,0.000905481,-0.000905481,6.94687E-05,0.386783246,0.385877765,ShockBuffer,8,pow,none,-1.53301897,0.403624434,0.641853149,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,661af5f2f8254624a470d9e74e75dfa4,0.966155591,0.012552231,0.012552231,1.33115E-05,0.37088048,0.38343271,ShockBuffer,8,pow,linear,-0.473563215,0.38825261,0.842860727,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,67cc5b863e9d411984a25bc921b9fa23,0.814120397,0.139220411,-0.139220411,4.25516E-05,0.748981645,0.609761234,DDPG,8,pow,linear,0.074608718,0.635881999,0.957833398,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6948e77aa36449ac823cb7b62ba07513,0.649233244,0.002952777,-0.002952777,2.99229E-05,0.008418064,0.005465287,ShockBuffer,8,pow,none,-1.988016752,0.022695285,0.949883175,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,69b7e36e7da54b15a5ecd1d7015cc99a,0.785656912,0.028983256,-0.028983256,3.78032E-14,0.13521899,0.106235734,ShockBuffer,8,pow,linear,-6.088891975,0.888390716,0.962706676,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6a9861bb457a4bb697cea90fb4220da8,0.412145096,0.064773463,-0.064773463,1.58664E-12,0.110186141,0.045412678,DDPG,8,pow,linear,-6.343791879,0.56154957,0.833048686,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6b41da68e5fc4b3c9558bdfd54ed1abe,0.940453916,0.020278831,-0.020278831,7.36292E-05,0.340556918,0.320278087,ShockBuffer,8,pow,linear,-0.786578565,0.062603192,0.320768953,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6c0e7e6a5a0e45c1bd1c215d2e6e30dd,0.989503846,0.000798315,0.000798315,8.9658E-06,0.076057839,0.076856154,ShockBuffer,8,pow,linear,-6.399627498,0.071428384,0.356252969,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6c14795f63ba4804a856dd07f1bd2e79,0.943998665,0.013324257,0.013324257,5.34815E-06,0.237927487,0.251251744,DDPG,8,pow,none,-1.378682032,0.231760282,0.639924886,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6c928f58844545889c8f15462095e5d9,0.968143428,0.002136769,0.002136769,1.01311E-05,0.067074679,0.069211448,ShockBuffer,8,pow,none,-3.570078293,0.186855885,0.780750495,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6ca598d46f0d4f9285168fcbb95ae032,0.992456982,0.000232462,0.000232462,2.64191E-06,0.030818115,0.031050576,DDPG,8,pow,linear,-3.541191192,0.111404402,0.892202115,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6d02cc8be4e541a1a88000a6536011df,0.811980365,0.014851874,0.014851874,0.000343937,0.078991082,0.093842956,DDPG,8,pow,none,-6.00633904,0.047435959,0.292765057,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6d07eb9b63444e47aa042f70912a74e8,0.76342518,0.12392196,-0.12392196,8.01344E-05,0.5238172,0.39989524,DDPG,8,pow,none,-0.036278733,0.448109038,0.908581065,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6e450fca9a624c1b85644981594d6b5e,0.940986509,0.001290222,0.001290222,6.3588E-06,0.021863164,0.023153386,ShockBuffer,8,pow,linear,-7.991571477,0.022804286,0.340591595,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6e548e3bbde64a2b935a0a46204bfdae,0.70810788,0.222947476,-0.222947476,0.000723301,0.763800942,0.540853466,DDPG,8,pow,linear,0.749671453,0.175222784,0.957304287,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6f18d9b2b6b9488b8f593681839b70e2,0.678075523,0.009009008,0.009009008,2.77126E-10,0.02798485,0.036993858,DDPG,8,pow,linear,-9.931007754,0.192059844,0.792367574,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,6f47ff631ea14a4784b18d97a9faa756,0.044397385,0.17544303,-0.17544303,1.51907E-06,0.18359413,0.008151099,DDPG,8,pow,linear,-4.127835154,0.727801759,0.879245446,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,70499f3ee8cb49dc92e038584a279778,0.291092051,0.09651592,0.09651592,0.00385164,0.136147324,0.232663244,DDPG,8,pow,none,-2.64552385,0.354310739,0.844904517,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,716ee044246342079bad130086b6366f,0.989459762,0.000752346,-0.000752346,1.92895E-06,0.071378458,0.070626112,ShockBuffer,8,pow,linear,-2.071609956,0.056088073,0.505788143,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,71b1d544daf54cc9ade4255c2480df0d,0.939550261,0.006216649,0.006216649,0.00048204,0.102839961,0.10905661,ShockBuffer,8,pow,none,-1.09191914,0.107969661,0.70843086,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,71de33cdc60a49ec9ce30161eec2b07f,0.761125902,0.08255093,-0.08255093,0.024253806,0.345583431,0.263032501,DDPG,8,pow,linear,-5.706776345,0.709592373,0.55331329,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,72f938115d364641891437fa2a7df18b,0.201986589,0.074335362,-0.074335362,4.58095E-05,0.093150518,0.018815155,ShockBuffer,8,pow,linear,-6.504056268,0.539101683,0.878202495,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,735b6e0f78624dd1b29a748d1861e955,0.996311061,0.000488288,0.000488288,4.09546E-05,0.13236549,0.132853778,ShockBuffer,8,pow,none,-1.460753532,0.304034514,0.96613986,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7388aec57728490ba2dc386f8245639b,0.878269265,0.007223385,0.007223385,4.38061E-05,0.059339037,0.066562421,DDPG,8,pow,linear,-3.331979091,0.06727976,0.511597951,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,739a97d71a6848499ceb1e08b6094cc0,0.792853317,0.010575388,0.010575388,1.11223E-06,0.051052655,0.061628043,DDPG,8,pow,linear,-1.240011809,0.108673443,0.974826653,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,73c35005421e4f6cb21220a1e59d7abd,0.920221035,0.011222446,0.011222446,1.94226E-05,0.140669242,0.151891688,DDPG,8,pow,none,0.049908449,0.122435889,0.957132511,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,740f6d5109244b9b96eef0a9bb8a6217,0.386302397,0.051571376,-0.051571376,1.03446E-15,0.084033857,0.03246248,ShockBuffer,8,pow,linear,-9.316315552,0.581688226,0.819135372,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,743837a73246409d8bcc86d4dc2d5788,0.836091643,0.089320135,-0.089320135,4.43605E-05,0.544939481,0.455619346,DDPG,8,pow,none,-0.68644314,0.427871618,0.68233359,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,744a7936c10e40b1b6994e5a6a14cf9a,0.913190838,0.022910344,0.022910344,0.040638281,0.263916203,0.286826547,DDPG,8,pow,linear,-2.749064494,0.273247866,0.525513535,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,74df26eda78b426ca4a85a04eb9a4900,0.927373661,0.002609517,0.002609517,4.06201E-06,0.035930721,0.038540238,ShockBuffer,8,pow,none,-5.542047452,0.143959027,0.782581608,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,74efd88665f4441384bc85d8a93cf886,0.975765323,0.004877421,0.004877421,4.43092E-05,0.201257914,0.206135335,ShockBuffer,8,pow,none,-2.41433772,0.304905538,0.666120707,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,74f3a1dfa6d24f45b3dd3cfffb6178c1,0.956871966,0.011654116,-0.011654116,3.31778E-06,0.270221357,0.258567241,DDPG,8,pow,linear,-0.555316309,0.372804029,0.941826922,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7512652f42f4487da614803ae5023c60,0.979447839,0.010534747,0.010534747,0.000106198,0.512585835,0.523120582,ShockBuffer,8,pow,none,0.614156649,0.168987958,0.924355583,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,75316450feac44158ad690ed33121190,0.874533902,0.037076521,-0.037076521,7.73059E-05,0.295510274,0.258433753,DDPG,8,pow,linear,-2.150611808,0.691549773,0.861842648,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7599edcf25464a9fb1b6f6d3bb22e690,0.890330651,0.010568782,-0.010568782,1.61876E-05,0.096369515,0.085800733,DDPG,8,pow,none,-3.444441391,0.148075133,0.587980112,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,75d681a0b38d4c7b9bd97046fd76629e,0.818384058,0.053399952,0.053399952,1.88309E-05,0.294026788,0.34742674,DDPG,8,pow,linear,0.147808223,0.196906524,0.886477941,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,77ed3fa4624641828d63642348b84c9a,0.748968393,0.005488345,0.005488345,1.17794E-05,0.021863164,0.02735151,ShockBuffer,8,pow,none,-7.991571477,0.022804286,0.340591595,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,784f8674e54b429ea20c010b1d4f624b,0.804539152,0.055479153,-0.055479153,9.06437E-05,0.283837678,0.228358525,DDPG,8,pow,linear,-2.374635964,0.955017498,0.998520938,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,786ec09a42d747fa9519f20b669c6874,0.936048494,0.01246985,-0.01246985,9.15671E-07,0.194989154,0.182519304,ShockBuffer,8,pow,linear,-2.678127409,0.216876101,0.549904453,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7886bf704ee5411ab8cf1c297339b090,0.432891786,0.108830373,0.108830373,3.58536E-05,0.191904068,0.300734441,DDPG,8,pow,linear,-3.888642767,0.330156085,0.593230418,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,78fa800d53a84c3ebb8e0c49380d8a1f,0.966372676,0.00801006,-0.00801006,0.00591119,0.238200945,0.230190885,ShockBuffer,8,pow,none,-0.239700006,0.048418198,0.4049247,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7927c8d36ea74d3ea32a3d28e7cc0e9e,0.943133183,0.001594339,0.001594339,4.68899E-06,0.028036376,0.029630715,ShockBuffer,8,pow,linear,-4.072632058,0.060942235,0.654608399,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,795bc4def2b947199ad38d0e930ee378,0.964709199,0.004770422,-0.004770422,1.32999E-05,0.135174646,0.130404224,ShockBuffer,8,pow,none,-3.132941416,0.148611304,0.515761212,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7b0639e4f39b44fa8b909a5b93d738a8,0.961155783,0.0019831,-0.0019831,8.8323E-06,0.051052655,0.049069554,DDPG,8,pow,none,-1.240011809,0.108673443,0.974826653,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7b6dbde9a09f442ca0d4e08401bfa72e,0.962226879,0.005387599,-0.005387599,6.50624E-06,0.142630494,0.137242895,ShockBuffer,8,pow,linear,-3.851372164,0.529800332,0.875019282,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7b808217df6c426abab99a68016650c5,0.905347716,0.026014586,-0.026014586,3.72196E-05,0.274843722,0.248829136,ShockBuffer,8,pow,linear,-2.366755257,0.066465554,0.268009155,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7b9816eaabb04cd3a5088fde1faa5d5f,0.855973242,0.01496372,-0.01496372,3.2397E-05,0.103895417,0.088931697,DDPG,8,pow,linear,-2.369436774,0.129729618,0.608755249,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7c3aebb5dda842d2a6b8a8e9c831c471,0.954820025,0.012417432,0.012417432,0.000622987,0.274843722,0.287261154,ShockBuffer,8,pow,none,-2.366755257,0.066465554,0.268009155,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7c6718914bd144c8a6fecdd1362968d3,0.403540839,0.0935509,0.0935509,0.000119284,0.156843764,0.250394663,DDPG,8,pow,linear,-5.161379,0.315098539,0.57101906,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7c9b45689e93407897b2ce9f814e3af7,0.499243693,0.085512647,0.085512647,1.26691E-05,0.17076699,0.256279637,DDPG,8,pow,linear,-4.78179542,0.494449101,0.707664605,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7cda91c71c07444d990c1e475ba7dd6a,0.93142433,0.020188908,-0.020188908,9.74341E-05,0.294403365,0.274214457,DDPG,8,pow,none,-0.349006012,0.338478581,0.923181874,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7dc85006f4f04654be1e7220c594693f,0.917094977,0.006410173,0.006410173,5.57846E-15,0.077319476,0.083729649,DDPG,8,pow,linear,-9.074415586,0.322751873,0.643694802,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7df94d4c666e489b98c580528d10beeb,0.966243691,0.013739221,0.013739221,0.000774382,0.407011936,0.420751156,ShockBuffer,8,pow,none,-0.690860474,0.289832205,0.648956911,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,7e45ba5ee3dd48dd8b8e76d0dcd9ddca,0.121729356,0.055894593,0.055894593,9.6585E-05,0.06364165,0.119536243,ShockBuffer,8,pow,none,-8.847308553,0.141363736,0.474940843,10000,1,0.2
